승차인원수,위도,경도,시간대
27424.75,37.558598,126.837668,22
11684.75,37.558598,126.837668,23
1666.25,37.558598,126.837668,0
5.25,37.558598,126.837668,1
0.0,37.558598,126.837668,2
0.0,37.558598,126.837668,3
2.25,37.481426,126.997596,4
2416.5,37.481426,126.997596,5
8989.5,37.481426,126.997596,6
21632.25,37.481426,126.997596,7
31031.25,37.481426,126.997596,8
25214.25,37.481426,126.997596,9
19377.25,37.481426,126.997596,10
20755.75,37.481426,126.997596,11
22681.25,37.481426,126.997596,12
24881.75,37.481426,126.997596,13
27472.25,37.481426,126.997596,14
30379.75,37.481426,126.997596,15
36751.5,37.481426,126.997596,16
46638.75,37.481426,126.997596,17
66761.0,37.481426,126.997596,18
30303.25,37.481426,126.997596,19
22813.25,37.481426,126.997596,20
21791.0,37.481426,126.997596,21
17723.5,37.481426,126.997596,22
7198.5,37.481426,126.997596,23
1334.0,37.481426,126.997596,0
2.75,37.481426,126.997596,1
0.0,37.481426,126.997596,2
0.0,37.481426,126.997596,3
2.75,37.508857,127.126133,4
2402.75,37.508857,127.126133,5
7231.5,37.508857,127.126133,6
18207.75,37.508857,127.126133,7
17664.0,37.508857,127.126133,8
11480.75,37.508857,127.126133,9
9657.0,37.508857,127.126133,10
8740.0,37.508857,127.126133,11
10250.0,37.508857,127.126133,12
10680.75,37.508857,127.126133,13
9180.5,37.508857,127.126133,14
10608.25,37.508857,127.126133,15
11924.5,37.508857,127.126133,16
15043.0,37.508857,127.126133,17
20776.75,37.508857,127.126133,18
10350.0,37.508857,127.126133,19
8718.5,37.508857,127.126133,20
10713.75,37.508857,127.126133,21
11959.25,37.508857,127.126133,22
2237.75,37.508857,127.126133,23
233.0,37.508857,127.126133,0
0.25,37.508857,127.126133,1
0.0,37.508857,127.126133,2
0.0,37.508857,127.126133,3
17.5,37.577446,126.812741,4
5111.75,37.577446,126.812741,5
10819.0,37.577446,126.812741,6
26797.25,37.577446,126.812741,7
25888.25,37.577446,126.812741,8
14636.0,37.577446,126.812741,9
11534.0,37.577446,126.812741,10
11060.75,37.577446,126.812741,11
11090.75,37.577446,126.812741,12
10277.5,37.577446,126.812741,13
9347.25,37.577446,126.812741,14
9766.25,37.577446,126.812741,15
11057.75,37.577446,126.812741,16
10581.0,37.577446,126.812741,17
10139.0,37.577446,126.812741,18
4928.75,37.577446,126.812741,19
3770.25,37.577446,126.812741,20
2626.75,37.577446,126.812741,21
2046.75,37.577446,126.812741,22
799.25,37.577446,126.812741,23
157.25,37.577446,126.812741,0
1.0,37.577446,126.812741,1
0.0,37.577446,126.812741,2
0.0,37.577446,126.812741,3
116.75,37.483664,126.707704,4
7310.25,37.483664,126.707704,5
12699.0,37.483664,126.707704,6
26476.75,37.483664,126.707704,7
24198.25,37.483664,126.707704,8
14943.75,37.483664,126.707704,9
12227.0,37.483664,126.707704,10
11723.5,37.483664,126.707704,11
11818.25,37.483664,126.707704,12
10349.25,37.483664,126.707704,13
8800.5,37.483664,126.707704,14
9170.5,37.483664,126.707704,15
10312.75,37.483664,126.707704,16
9920.0,37.483664,126.707704,17
8479.75,37.483664,126.707704,18
4511.0,37.483664,126.707704,19
3642.0,37.483664,126.707704,20
3322.75,37.483664,126.707704,21
2298.75,37.483664,126.707704,22
1096.75,37.483664,126.707704,23
80.25,37.483664,126.707704,0
0.0,37.483664,126.707704,1
0.0,37.483664,126.707704,2
0.0,37.483664,126.707704,3
0.5,37.548013,127.007055,4
693.75,37.548013,127.007055,5
1813.75,37.548013,127.007055,6
5010.25,37.548013,127.007055,7
7762.0,37.548013,127.007055,8
4896.75,37.548013,127.007055,9
3501.75,37.548013,127.007055,10
3050.5,37.548013,127.007055,11
3158.5,37.548013,127.007055,12
2912.75,37.548013,127.007055,13
2786.25,37.548013,127.007055,14
3262.5,37.548013,127.007055,15
3317.0,37.548013,127.007055,16
4191.75,37.548013,127.007055,17
5567.25,37.548013,127.007055,18
2990.75,37.548013,127.007055,19
1958.25,37.548013,127.007055,20
1658.0,37.548013,127.007055,21
1369.75,37.548013,127.007055,22
481.5,37.548013,127.007055,23
83.25,37.548013,127.007055,0
0.0,37.548013,127.007055,1
0.0,37.548013,127.007055,2
0.0,37.548013,127.007055,3
3613.5,37.207503,127.032731,4
8162.75,37.207503,127.032731,5
26900.25,37.207503,127.032731,6
52824.25,37.207503,127.032731,7
42573.5,37.207503,127.032731,8
28472.5,37.207503,127.032731,9
25026.0,37.207503,127.032731,10
24247.5,37.207503,127.032731,11
24400.25,37.207503,127.032731,12
21349.0,37.207503,127.032731,13
21150.25,37.207503,127.032731,14
24470.0,37.207503,127.032731,15
30179.5,37.207503,127.032731,16
32646.25,37.207503,127.032731,17
32913.25,37.207503,127.032731,18
19287.25,37.207503,127.032731,19
13379.25,37.207503,127.032731,20
12014.75,37.207503,127.032731,21
8391.75,37.207503,127.032731,22
2864.0,37.207503,127.032731,23
48.75,37.207503,127.032731,0
0.0,37.207503,127.032731,1
0.0,37.207503,127.032731,2
0.0,37.207503,127.032731,3
4.25,37.499872,126.920428,4
2725.5,37.499872,126.920428,5
4461.5,37.499872,126.920428,6
12620.625,37.499872,126.920428,7
18796.75,37.499872,126.920428,8
11399.375,37.499872,126.920428,9
7240.75,37.499872,126.920428,10
6928.5,37.499872,126.920428,11
7521.125,37.499872,126.920428,12
7455.125,37.499872,126.920428,13
7357.625,37.499872,126.920428,14
7737.0,37.499872,126.920428,15
8841.875,37.499872,126.920428,16
9960.75,37.499872,126.920428,17
15115.75,37.499872,126.920428,18
6369.25,37.499872,126.920428,19
5297.625,37.499872,126.920428,20
4885.0,37.499872,126.920428,21
3935.25,37.499872,126.920428,22
1730.875,37.499872,126.920428,23
330.625,37.499872,126.920428,0
0.875,37.499872,126.920428,1
0.0,37.499872,126.920428,2
0.0,37.499872,126.920428,3
14.0,37.585286,127.019381,4
2009.625,37.585286,127.019381,5
4022.125,37.585286,127.019381,6
11866.875,37.585286,127.019381,7
18753.25,37.585286,127.019381,8
10355.25,37.585286,127.019381,9
6770.5,37.585286,127.019381,10
6123.5,37.585286,127.019381,11
6978.375,37.585286,127.019381,12
7020.5,37.585286,127.019381,13
6498.0,37.585286,127.019381,14
6690.0,37.585286,127.019381,15
8038.875,37.585286,127.019381,16
8418.875,37.585286,127.019381,17
10685.625,37.585286,127.019381,18
5403.375,37.585286,127.019381,19
4219.875,37.585286,127.019381,20
3946.25,37.585286,127.019381,21
3087.0,37.585286,127.019381,22
1681.0,37.585286,127.019381,23
319.375,37.585286,127.019381,0
0.5,37.585286,127.019381,1
0.0,37.585286,127.019381,2
0.0,37.585286,127.019381,3
16.0,37.470047,127.126662,4
3840.75,37.470047,127.126662,5
9366.5,37.470047,127.126662,6
26699.0,37.470047,127.126662,7
35824.25,37.470047,127.126662,8
21027.0,37.470047,127.126662,9
13261.5,37.470047,127.126662,10
10654.5,37.470047,127.126662,11
12591.0,37.470047,127.126662,12
11376.5,37.470047,127.126662,13
10902.0,37.470047,127.126662,14
12612.75,37.470047,127.126662,15
16242.25,37.470047,127.126662,16
21512.5,37.470047,127.126662,17
23319.25,37.470047,127.126662,18
12574.0,37.470047,127.126662,19
8121.0,37.470047,127.126662,20
6568.25,37.470047,127.126662,21
5445.5,37.470047,127.126662,22
2270.5,37.470047,127.126662,23
441.0,37.470047,127.126662,0
1.0,37.470047,127.126662,1
0.0,37.470047,127.126662,2
0.0,37.470047,127.126662,3
5.75,37.514219,127.060245,4
1690.5,37.514219,127.060245,5
5104.0,37.514219,127.060245,6
9226.0,37.514219,127.060245,7
10351.75,37.514219,127.060245,8
9222.25,37.514219,127.060245,9
10261.75,37.514219,127.060245,10
15021.5,37.514219,127.060245,11
20468.25,37.514219,127.060245,12
25551.0,37.514219,127.060245,13
30624.25,37.514219,127.060245,14
37959.75,37.514219,127.060245,15
49373.0,37.514219,127.060245,16
73410.5,37.514219,127.060245,17
105369.5,37.514219,127.060245,18
51299.75,37.514219,127.060245,19
37730.75,37.514219,127.060245,20
34335.75,37.514219,127.060245,21
22556.5,37.514219,127.060245,22
6330.75,37.514219,127.060245,23
815.5,37.514219,127.060245,0
1.25,37.514219,127.060245,1
0.0,37.514219,127.060245,2
0.0,37.514219,127.060245,3
70.25,37.482362,126.941892,4
14415.5,37.482362,126.941892,5
27262.0,37.482362,126.941892,6
80795.75,37.482362,126.941892,7
120492.25,37.482362,126.941892,8
74820.25,37.482362,126.941892,9
41457.75,37.482362,126.941892,10
33266.5,37.482362,126.941892,11
35719.75,37.482362,126.941892,12
35359.75,37.482362,126.941892,13
29933.75,37.482362,126.941892,14
28972.0,37.482362,126.941892,15
31213.25,37.482362,126.941892,16
30590.5,37.482362,126.941892,17
32310.75,37.482362,126.941892,18
20195.5,37.482362,126.941892,19
16208.0,37.482362,126.941892,20
14316.75,37.482362,126.941892,21
11026.75,37.482362,126.941892,22
4820.25,37.482362,126.941892,23
905.75,37.482362,126.941892,0
2.0,37.482362,126.941892,1
0.0,37.482362,126.941892,2
0.0,37.482362,126.941892,3
1718.0,37.488418,126.74109,4
9724.25,37.488418,126.74109,5
16731.75,37.488418,126.74109,6
39658.75,37.488418,126.74109,7
33421.25,37.488418,126.74109,8
20105.25,37.488418,126.74109,9
14989.0,37.488418,126.74109,10
13824.5,37.488418,126.74109,11
13839.0,37.488418,126.74109,12
12889.75,37.488418,126.74109,13
10521.5,37.488418,126.74109,14
10356.0,37.488418,126.74109,15
11697.75,37.488418,126.74109,16
11367.75,37.488418,126.74109,17
10979.25,37.488418,126.74109,18
6187.25,37.488418,126.74109,19
4293.75,37.488418,126.74109,20
3920.5,37.488418,126.74109,21
2629.0,37.488418,126.74109,22
1379.25,37.488418,126.74109,23
108.75,37.488418,126.74109,0
0.25,37.488418,126.74109,1
0.0,37.488418,126.74109,2
0.0,37.488418,126.74109,3
2384.0,37.48405,126.782686,4
36550.75,37.48405,126.782686,5
42060.0,37.48405,126.782686,6
103312.0,37.48405,126.782686,7
103458.5,37.48405,126.782686,8
61554.25,37.48405,126.782686,9
45758.5,37.48405,126.782686,10
46347.75,37.48405,126.782686,11
50122.25,37.48405,126.782686,12
48475.75,37.48405,126.782686,13
47600.75,37.48405,126.782686,14
51167.75,37.48405,126.782686,15
56554.0,37.48405,126.782686,16
57948.25,37.48405,126.782686,17
55835.75,37.48405,126.782686,18
36660.75,37.48405,126.782686,19
30801.75,37.48405,126.782686,20
29424.25,37.48405,126.782686,21
25337.25,37.48405,126.782686,22
12075.5,37.48405,126.782686,23
351.75,37.48405,126.782686,0
0.0,37.48405,126.782686,1
0.0,37.48405,126.782686,2
0.0,37.48405,126.782686,3
0.0,37.504631,126.763538,4
0.0,37.504631,126.763538,5
0.0,37.504631,126.763538,6
0.0,37.504631,126.763538,7
0.0,37.504631,126.763538,8
0.0,37.504631,126.763538,9
1.0,37.504631,126.763538,10
0.0,37.504631,126.763538,11
0.0,37.504631,126.763538,12
0.0,37.504631,126.763538,13
0.0,37.504631,126.763538,14
0.0,37.504631,126.763538,15
0.0,37.504631,126.763538,16
0.0,37.504631,126.763538,17
0.0,37.504631,126.763538,18
0.0,37.504631,126.763538,19
0.0,37.504631,126.763538,20
2.0,37.504631,126.763538,21
0.0,37.504631,126.763538,22
0.0,37.504631,126.763538,23
0.0,37.504631,126.763538,0
0.0,37.504631,126.763538,1
0.0,37.504631,126.763538,2
0.0,37.504631,126.763538,3
7590.5,37.489493,126.724805,4
21412.75,37.489493,126.724805,5
35157.0,37.489493,126.724805,6
80875.0,37.489493,126.724805,7
76466.25,37.489493,126.724805,8
45341.5,37.489493,126.724805,9
38155.5,37.489493,126.724805,10
39239.0,37.489493,126.724805,11
43516.25,37.489493,126.724805,12
43456.5,37.489493,126.724805,13
43655.25,37.489493,126.724805,14
48678.5,37.489493,126.724805,15
55309.0,37.489493,126.724805,16
58279.75,37.489493,126.724805,17
54509.5,37.489493,126.724805,18
41295.75,37.489493,126.724805,19
37687.0,37.489493,126.724805,20
38423.0,37.489493,126.724805,21
33416.5,37.489493,126.724805,22
17819.75,37.489493,126.724805,23
2501.5,37.489493,126.724805,0
0.75,37.489493,126.724805,1
0.0,37.489493,126.724805,2
0.0,37.489493,126.724805,3
9.0,37.612343,127.008009,4
2320.5,37.612343,127.008009,5
7271.0,37.612343,127.008009,6
20690.0,37.612343,127.008009,7
23053.5,37.612343,127.008009,8
16537.75,37.612343,127.008009,9
11860.25,37.612343,127.008009,10
10774.5,37.612343,127.008009,11
11218.25,37.612343,127.008009,12
10830.25,37.612343,127.008009,13
9451.0,37.612343,127.008009,14
9355.5,37.612343,127.008009,15
11200.25,37.612343,127.008009,16
11596.75,37.612343,127.008009,17
10985.0,37.612343,127.008009,18
5757.5,37.612343,127.008009,19
4280.25,37.612343,127.008009,20
3664.0,37.612343,127.008009,21
2721.5,37.612343,127.008009,22
1457.5,37.612343,127.008009,23
452.0,37.612343,127.008009,0
0.5,37.612343,127.008009,1
0.0,37.612343,127.008009,2
0.0,37.612343,127.008009,3
14.25,37.663146,127.012789,4
1450.0,37.663146,127.012789,5
3132.75,37.663146,127.012789,6
8716.5,37.663146,127.012789,7
9675.25,37.663146,127.012789,8
5668.0,37.663146,127.012789,9
4447.0,37.663146,127.012789,10
4688.75,37.663146,127.012789,11
6124.75,37.663146,127.012789,12
6941.0,37.663146,127.012789,13
7533.0,37.663146,127.012789,14
7855.5,37.663146,127.012789,15
7052.75,37.663146,127.012789,16
5888.5,37.663146,127.012789,17
4626.5,37.663146,127.012789,18
2844.75,37.663146,127.012789,19
1916.5,37.663146,127.012789,20
1422.5,37.663146,127.012789,21
869.25,37.663146,127.012789,22
415.25,37.663146,127.012789,23
125.5,37.663146,127.012789,0
0.0,37.663146,127.012789,1
0.0,37.663146,127.012789,2
0.0,37.663146,127.012789,3
33.125,37.610469,126.929887,4
5111.125,37.610469,126.929887,5
11680.125,37.610469,126.929887,6
30966.375,37.610469,126.929887,7
36968.125,37.610469,126.929887,8
21658.625,37.610469,126.929887,9
15911.25,37.610469,126.929887,10
15341.75,37.610469,126.929887,11
16464.5,37.610469,126.929887,12
16882.375,37.610469,126.929887,13
16988.875,37.610469,126.929887,14
18564.0,37.610469,126.929887,15
19612.125,37.610469,126.929887,16
19266.875,37.610469,126.929887,17
19700.75,37.610469,126.929887,18
11186.375,37.610469,126.929887,19
9029.75,37.610469,126.929887,20
7644.5,37.610469,126.929887,21
4991.0,37.610469,126.929887,22
2103.0,37.610469,126.929887,23
316.875,37.610469,126.929887,0
1.25,37.610469,126.929887,1
0.25,37.610469,126.929887,2
0.0,37.610469,126.929887,3
17.75,37.580894,127.088478,4
10971.0,37.580894,127.088478,5
22549.25,37.580894,127.088478,6
54511.0,37.580894,127.088478,7
69650.75,37.580894,127.088478,8
41451.0,37.580894,127.088478,9
26237.0,37.580894,127.088478,10
22723.25,37.580894,127.088478,11
24123.75,37.580894,127.088478,12
22851.0,37.580894,127.088478,13
21057.0,37.580894,127.088478,14
20806.25,37.580894,127.088478,15
22497.75,37.580894,127.088478,16
24697.5,37.580894,127.088478,17
24099.75,37.580894,127.088478,18
17494.0,37.580894,127.088478,19
12241.25,37.580894,127.088478,20
10542.5,37.580894,127.088478,21
8486.25,37.580894,127.088478,22
4500.75,37.580894,127.088478,23
773.0,37.580894,127.088478,0
2.5,37.580894,127.088478,1
0.0,37.580894,127.088478,2
0.0,37.580894,127.088478,3
97.25,37.47653,126.981685,4
10817.875,37.47653,126.981685,5
25752.5,37.47653,126.981685,6
71033.375,37.47653,126.981685,7
88603.25,37.47653,126.981685,8
71571.375,37.47653,126.981685,9
46666.875,37.47653,126.981685,10
40940.75,37.47653,126.981685,11
45251.125,37.47653,126.981685,12
46038.25,37.47653,126.981685,13
48028.625,37.47653,126.981685,14
49190.375,37.47653,126.981685,15
52407.125,37.47653,126.981685,16
62003.0,37.47653,126.981685,17
73510.875,37.47653,126.981685,18
51144.5,37.47653,126.981685,19
48356.625,37.47653,126.981685,20
53050.75,37.47653,126.981685,21
48621.5,37.47653,126.981685,22
25639.25,37.47653,126.981685,23
3657.75,37.47653,126.981685,0
8.875,37.47653,126.981685,1
0.375,37.47653,126.981685,2
0.0,37.47653,126.981685,3
1.0,37.504206,127.015259,4
807.75,37.504206,127.015259,5
3046.75,37.504206,127.015259,6
10746.25,37.504206,127.015259,7
13385.25,37.504206,127.015259,8
8267.25,37.504206,127.015259,9
6286.0,37.504206,127.015259,10
5515.75,37.504206,127.015259,11
5817.75,37.504206,127.015259,12
5765.75,37.504206,127.015259,13
5322.0,37.504206,127.015259,14
5716.5,37.504206,127.015259,15
7350.0,37.504206,127.015259,16
7587.25,37.504206,127.015259,17
7975.25,37.504206,127.015259,18
4730.25,37.504206,127.015259,19
3124.25,37.504206,127.015259,20
2310.25,37.504206,127.015259,21
1841.0,37.504206,127.015259,22
667.0,37.504206,127.015259,23
138.75,37.504206,127.015259,0
0.0,37.504206,127.015259,1
0.0,37.504206,127.015259,2
0.0,37.504206,127.015259,3
35.25,37.457122,127.149908,4
4026.25,37.457122,127.149908,5
7778.75,37.457122,127.149908,6
21729.25,37.457122,127.149908,7
25189.25,37.457122,127.149908,8
13153.25,37.457122,127.149908,9
9171.5,37.457122,127.149908,10
7837.25,37.457122,127.149908,11
8007.5,37.457122,127.149908,12
7698.75,37.457122,127.149908,13
6967.0,37.457122,127.149908,14
7509.0,37.457122,127.149908,15
8207.0,37.457122,127.149908,16
8888.5,37.457122,127.149908,17
6446.25,37.457122,127.149908,18
3393.0,37.457122,127.149908,19
2185.0,37.457122,127.149908,20
1830.25,37.457122,127.149908,21
1249.25,37.457122,127.149908,22
551.25,37.457122,127.149908,23
127.5,37.457122,127.149908,0
0.0,37.457122,127.149908,1
0.0,37.457122,127.149908,2
0.0,37.457122,127.149908,3
4.125,37.534777,126.97311,4
1053.625,37.534777,126.97311,5
2428.625,37.534777,126.97311,6
7653.375,37.534777,126.97311,7
11639.375,37.534777,126.97311,8
7910.125,37.534777,126.97311,9
5983.875,37.534777,126.97311,10
6754.375,37.534777,126.97311,11
8081.875,37.534777,126.97311,12
9388.375,37.534777,126.97311,13
9755.5,37.534777,126.97311,14
11061.5,37.534777,126.97311,15
13383.25,37.534777,126.97311,16
19159.5,37.534777,126.97311,17
26080.625,37.534777,126.97311,18
11933.0,37.534777,126.97311,19
10052.875,37.534777,126.97311,20
10829.375,37.534777,126.97311,21
9421.875,37.534777,126.97311,22
4866.625,37.534777,126.97311,23
740.625,37.534777,126.97311,0
1.0,37.534777,126.97311,1
0.0,37.534777,126.97311,2
0.0,37.534777,126.97311,3
0.0,37.506411,126.742153,4
0.0,37.506411,126.742153,5
0.0,37.506411,126.742153,6
0.0,37.506411,126.742153,7
0.0,37.506411,126.742153,8
0.0,37.506411,126.742153,9
0.0,37.506411,126.742153,10
0.0,37.506411,126.742153,11
0.0,37.506411,126.742153,12
0.0,37.506411,126.742153,13
0.0,37.506411,126.742153,14
0.0,37.506411,126.742153,15
0.0,37.506411,126.742153,16
1.0,37.506411,126.742153,17
0.0,37.506411,126.742153,18
0.0,37.506411,126.742153,19
0.0,37.506411,126.742153,20
0.0,37.506411,126.742153,21
0.0,37.506411,126.742153,22
0.0,37.506411,126.742153,23
0.0,37.506411,126.742153,0
0.0,37.506411,126.742153,1
0.0,37.506411,126.742153,2
0.0,37.506411,126.742153,3
0.25,37.513011,127.053282,4
791.75,37.513011,127.053282,5
2838.5,37.513011,127.053282,6
5796.25,37.513011,127.053282,7
